variant_id,protocol_label,preamble_length_bits,pilot_length_bits,payload_chunk_bits,waveform,modulation,stress_profile,actual_frequency_drift_ppm,actual_timing_offset_samples,snr_db,trials,payload_bit_count,mean_sync_bits,mean_frame_bit_count,mean_pilot_count,mean_overhead_ratio,mean_bit_error_rate,ber_ci95_half_width,ber_ci95_upper,mean_accuracy,accuracy_ci95_lower,success_rate,mean_sync_ber,mean_pilot_ber,mean_pilot_match_rate,mean_abs_frequency_correction_error_ppm,mean_selected_frequency_correction_ppm,mean_selected_offset_samples,sample_payload,sample_decoded_text
2,chirp_psk_p16_pi4_c32,16,4,32,chirp,psk,severe_positive_drift,750.0,0,4.0,8,256,44.0,300.0,7.0,0.14666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,800.0,0.0,F4Q8FFPG3YVP_4CUT92N0GAI-B62E6L3,F4Q8FFPG3YVP_4CUT92N0GAI-B62E6L3
2,chirp_psk_p16_pi4_c32,16,4,32,chirp,psk,severe_positive_drift,750.0,0,8.0,8,256,44.0,300.0,7.0,0.14666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,800.0,0.0,_1MISMX89UN3-7LHSPN_VL5XPZ4R 38V,_1MISMX89UN3-7LHSPN_VL5XPZ4R 38V
2,chirp_psk_p16_pi4_c32,16,4,32,chirp,psk,combined_drift_timing,450.0,5,-8.0,8,256,44.0,300.0,7.0,0.14666666666666667,0.0068359375,0.00451792896457063,0.01135386646457063,0.9931640625,0.9886461335354294,0.625,0.0,0.0,1.0,50.0,400.0,-3.0,GRL8H39XLJ8LPAUKR6B66DZIKD4JIP_X,GRL8H39XLJ8LPAUKR6B66DZIKD4JIP_X
2,chirp_psk_p16_pi4_c32,16,4,32,chirp,psk,combined_drift_timing,450.0,5,-4.0,8,256,44.0,300.0,7.0,0.14666666666666667,0.00048828125,0.0009570312499999999,0.0014453125,0.99951171875,0.9985546875,1.0,0.0,0.0,1.0,50.0,400.0,-2.75,Z0 VTFPK4EUD1Z1J04BVXHTP55Z-NZ1P,Z0 VTFPK4EUD1Z1J04BVXHTP55Z-NZ1P
2,chirp_psk_p16_pi4_c32,16,4,32,chirp,psk,combined_drift_timing,450.0,5,0.0,8,256,44.0,300.0,7.0,0.14666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,400.0,-2.25,D5-N89SHPY9VL8MA1FVP4BGIQKSQ0K1N,D5-N89SHPY9VL8MA1FVP4BGIQKSQ0K1N
2,chirp_psk_p16_pi4_c32,16,4,32,chirp,psk,combined_drift_timing,450.0,5,4.0,8,256,44.0,300.0,7.0,0.14666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,400.0,-2.0,PH0Q_5AHZ-MQI L-HPICOPCEZINRH AN,PH0Q_5AHZ-MQI L-HPICOPCEZINRH AN
2,chirp_psk_p16_pi4_c32,16,4,32,chirp,psk,combined_drift_timing,450.0,5,8.0,8,256,44.0,300.0,7.0,0.14666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,400.0,-2.0,2OICHNXT1JEK4YAKXC8L0GFKNEJ0G1OK,2OICHNXT1JEK4YAKXC8L0GFKNEJ0G1OK
2,chirp_psk_p16_pi4_c32,16,4,32,chirp,psk,multipath_echo,0.0,0,-8.0,8,256,44.0,300.0,7.0,0.14666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,SK7 T0TKBP0IX71NGTQF3CYSYKWXSCLZ,SK7 T0TKBP0IX71NGTQF3CYSYKWXSCLZ
2,chirp_psk_p16_pi4_c32,16,4,32,chirp,psk,multipath_echo,0.0,0,-4.0,8,256,44.0,300.0,7.0,0.14666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,HPT9A72MVTP497I0CNOXHDGX2B_D6X -,HPT9A72MVTP497I0CNOXHDGX2B_D6X -
2,chirp_psk_p16_pi4_c32,16,4,32,chirp,psk,multipath_echo,0.0,0,0.0,8,256,44.0,300.0,7.0,0.14666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,KMWZG38F3ANKGF_KAYHO1P6UI358 WYH,KMWZG38F3ANKGF_KAYHO1P6UI358 WYH
2,chirp_psk_p16_pi4_c32,16,4,32,chirp,psk,multipath_echo,0.0,0,4.0,8,256,44.0,300.0,7.0,0.14666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,HKR8LVXRQL7Z3-ZMIWSLPI8 RZOM8 GV,HKR8LVXRQL7Z3-ZMIWSLPI8 RZOM8 GV
2,chirp_psk_p16_pi4_c32,16,4,32,chirp,psk,multipath_echo,0.0,0,8.0,8,256,44.0,300.0,7.0,0.14666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,EIM_JATFDYAF7P0Q5KN93WB8K4Z7F3LL,EIM_JATFDYAF7P0Q5KN93WB8K4Z7F3LL
2,chirp_psk_p16_pi4_c32,16,4,32,chirp,psk,narrowband_interference,0.0,0,-8.0,8,256,44.0,300.0,7.0,0.14666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2IV72PMNCS M1YVN8AL3T7GJSLGFSB9Z,2IV72PMNCS M1YVN8AL3T7GJSLGFSB9Z
2,chirp_psk_p16_pi4_c32,16,4,32,chirp,psk,narrowband_interference,0.0,0,-4.0,8,256,44.0,300.0,7.0,0.14666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,01GTV-BEHD2-53HQCBQ-P89E R AUPEU,01GTV-BEHD2-53HQCBQ-P89E R AUPEU
2,chirp_psk_p16_pi4_c32,16,4,32,chirp,psk,narrowband_interference,0.0,0,0.0,8,256,44.0,300.0,7.0,0.14666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,OR8Z86OC1IQZ4J72_ E1BEFTENH-PW_K,OR8Z86OC1IQZ4J72_ E1BEFTENH-PW_K
2,chirp_psk_p16_pi4_c32,16,4,32,chirp,psk,narrowband_interference,0.0,0,4.0,8,256,44.0,300.0,7.0,0.14666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,X6Q87YDA8AG4-7Z459IMFL _W2AR2I0Q,X6Q87YDA8AG4-7Z459IMFL _W2AR2I0Q
2,chirp_psk_p16_pi4_c32,16,4,32,chirp,psk,narrowband_interference,0.0,0,8.0,8,256,44.0,300.0,7.0,0.14666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,CB6_94YHA9FSMXYFSDP9SUPF-6D4R09I,CB6_94YHA9FSMXYFSDP9SUPF-6D4R09I
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,baseline_awgn,0.0,0,-8.0,8,256,64.0,320.0,7.0,0.2,0.00048828125,0.0009570312499999999,0.0014453125,0.99951171875,0.9985546875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,A4EDW9DFH XAL3GFUL1FCXO2D IMCC3E,A4EDW9DFH XAL3GFUL1FCXO2D IMCC3E
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,baseline_awgn,0.0,0,-4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,WWPX VJCXYECD05  ABZ 19DE8Y24QCP,WWPX VJCXYECD05  ABZ 19DE8Y24QCP
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,baseline_awgn,0.0,0,0.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,CNDRJOII25WIGPXMCI6F0VD0QZMADW_O,CNDRJOII25WIGPXMCI6F0VD0QZMADW_O
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,baseline_awgn,0.0,0,4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,DQ8-MPK0HTUTND2 0O3OGBB8H57WKJHF,DQ8-MPK0HTUTND2 0O3OGBB8H57WKJHF
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,baseline_awgn,0.0,0,8.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,UJAEOYLZD6SZO 4XYEUR4CXUQ ELEXF1,UJAEOYLZD6SZO 4XYEUR4CXUQ ELEXF1
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,attenuation,0.0,0,-8.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0, R0QB79KJOD-V60I_4N 87-RGPKGA 2I, R0QB79KJOD-V60I_4N 87-RGPKGA 2I
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,attenuation,0.0,0,-4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,45UQ0G_LQDYX8O82J4JV6ELJU_C-VYZ8,45UQ0G_LQDYX8O82J4JV6ELJU_C-VYZ8
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,attenuation,0.0,0,0.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,CYL 65274PU7UYZSZTH_1INSLHJ1JLEM,CYL 65274PU7UYZSZTH_1INSLHJ1JLEM
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,attenuation,0.0,0,4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,SZRE6M_6TH03PS37VNZ-88GYS-8BQSUA,SZRE6M_6TH03PS37VNZ-88GYS-8BQSUA
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,attenuation,0.0,0,8.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,XT_FQ23TR4OXNWJT27SH3HW-T 3MQS_N,XT_FQ23TR4OXNWJT27SH3HW-T 3MQS_N
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,moderate_positive_drift,450.0,0,-8.0,8,256,64.0,320.0,7.0,0.2,0.00146484375,0.0014009503000335388,0.0028657940500335386,0.99853515625,0.9971342059499665,1.0,0.0,0.0,1.0,50.0,400.0,0.125,IZBHH P-FAP8I 4TIUWHP1C D7U8G6HC,IZBHH P-FAP8I 4TIUWHP1C D7U8G6HC
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,moderate_positive_drift,450.0,0,-4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,400.0,0.0,RREBD5-RG NKRXP9ED4TGJJR83B-94JY,RREBD5-RG NKRXP9ED4TGJJR83B-94JY
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,moderate_positive_drift,450.0,0,0.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,400.0,0.0,DZ 7MZ_IMUOR8R61R2C6KHO 70UR1LJA,DZ 7MZ_IMUOR8R61R2C6KHO 70UR1LJA
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,moderate_positive_drift,450.0,0,4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,400.0,0.0,511UOQTYCTLJ20OTYBGFVPAX5NT5JQPW,511UOQTYCTLJ20OTYBGFVPAX5NT5JQPW
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,moderate_positive_drift,450.0,0,8.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,400.0,0.0,JIM_-YQ45H8M5VOC209GALS9A9XW36CA,JIM_-YQ45H8M5VOC209GALS9A9XW36CA
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,moderate_negative_drift,-450.0,0,-8.0,8,256,64.0,320.0,7.0,0.2,0.0009765625,0.0019140624999999997,0.002890625,0.9990234375,0.997109375,1.0,0.0,0.0,1.0,50.0,-400.0,-0.125,40IW_IN7164_D0BQ77Z-OLDVXPQAWB7_,40IW_IN7164_D0BQ77Z-OLDVXPQAWB7_
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,moderate_negative_drift,-450.0,0,-4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,-400.0,0.0,C-OLKWMPNLAKPWECJXVWDHOVSVCOZ-69,C-OLKWMPNLAKPWECJXVWDHOVSVCOZ-69
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,moderate_negative_drift,-450.0,0,0.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,-400.0,0.0,90M-QLAFKKPRFS  L_AA_0ZK2CI0ZAQV,90M-QLAFKKPRFS  L_AA_0ZK2CI0ZAQV
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,moderate_negative_drift,-450.0,0,4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,-400.0,0.0,OZ9EXTF7X7_ CDJ24K HA7TVC39YBSPX,OZ9EXTF7X7_ CDJ24K HA7TVC39YBSPX
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,moderate_negative_drift,-450.0,0,8.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,-400.0,0.0,V L3RFE08A1-H_YHK4ZZIA9C7IBPH3DL,V L3RFE08A1-H_YHK4ZZIA9C7IBPH3DL
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,severe_positive_drift,750.0,0,-8.0,8,256,64.0,320.0,7.0,0.2,0.00048828125,0.0009570312499999999,0.0014453125,0.99951171875,0.9985546875,1.0,0.0,0.0,1.0,50.0,800.0,0.0,511_GQ9ZI 8CXZ8IAF4XPA200G71 V4J,511_GQ9ZI 8CXZ8IAF4XPA200G71 V4J
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,severe_positive_drift,750.0,0,-4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,800.0,0.0,H_ZCS3KJBUO_4A44RXRS4D8IMF2ESYE ,H_ZCS3KJBUO_4A44RXRS4D8IMF2ESYE 
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,severe_positive_drift,750.0,0,0.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,800.0,0.0,N1VYH9PMU_5Q93Z9AX3DLP44F8QPAG L,N1VYH9PMU_5Q93Z9AX3DLP44F8QPAG L
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,severe_positive_drift,750.0,0,4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,800.0,0.0,AEL21KIM-7T5TLKVZ365E667JIN2784D,AEL21KIM-7T5TLKVZ365E667JIN2784D
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,severe_positive_drift,750.0,0,8.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,800.0,0.0,XXHTE61R7KMA67I_U7Z6RG 0KPOK1BX9,XXHTE61R7KMA67I_U7Z6RG 0KPOK1BX9
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,combined_drift_timing,450.0,5,-8.0,8,256,64.0,320.0,7.0,0.2,0.05029296875,0.013295503036778131,0.06358847178677814,0.94970703125,0.9364115282132218,0.0,0.052734375,0.03571428571428571,0.75,50.0,400.0,-3.0,T4DGJOUDMZ82HUZ8_EC-2228DJOTRW16,"T4�GnKTd�82uZ8_EC-2028DJOTRW16"
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,combined_drift_timing,450.0,5,-4.0,8,256,64.0,320.0,7.0,0.2,0.009765625,0.003235356131382602,0.013000981131382601,0.990234375,0.9869990188686174,0.625,0.01953125,0.01339285714285714,0.9107142857142857,50.0,400.0,-3.0,BN9UALVVENRSQ9Z4JL88O AT4POEQXRY,BN8�A�VVENRSQ9Z4JL88O AT4POEQXRY
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,combined_drift_timing,450.0,5,0.0,8,256,64.0,320.0,7.0,0.2,0.00146484375,0.002013992949972532,0.003478836699972532,0.99853515625,0.9965211633000275,1.0,0.0,0.0,1.0,50.0,400.0,-3.0,ER5YKXP6D00TGR4XOPZ-XKS2RZ1UOVN9,GR5YKXP6D00TGR4XOPZ-XKS2RZ1UOVN9
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,combined_drift_timing,450.0,5,4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,400.0,-3.0,JDNUME1D4 G5-GN8YDFU4GF5HNIG-TBI,JDNUME1D4 G5-GN8YDFU4GF5HNIG-TBI
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,combined_drift_timing,450.0,5,8.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,400.0,-3.0,_37PBI8BEBTGSVPTEVI6GQS4903SI9CL,_37PBI8BEBTGSVPTEVI6GQS4903SI9CL
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,multipath_echo,0.0,0,-8.0,8,256,64.0,320.0,7.0,0.2,0.00048828125,0.0009570312499999999,0.0014453125,0.99951171875,0.9985546875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,G PPNXO5_5F_DADBL-V1GYJLVYR5E6XW,G PPNXO5_5F_DADBL-V1GYJLVYR5E6XW
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,multipath_echo,0.0,0,-4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,HT1XALJMS539ASW5 3IXH7SD3BNO7IFS,HT1XALJMS539ASW5 3IXH7SD3BNO7IFS
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,multipath_echo,0.0,0,0.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,V8R1195_NAMAJ6VNK3L4Y1-9OQUEXDKU,V8R1195_NAMAJ6VNK3L4Y1-9OQUEXDKU
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,multipath_echo,0.0,0,4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,FDDC-D7_-PE927HAT8CL7OVREV8_LDOD,FDDC-D7_-PE927HAT8CL7OVREV8_LDOD
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,multipath_echo,0.0,0,8.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,BIQLY1IQ 2XP4SBU5FRTZ_X05QDY85NX,BIQLY1IQ 2XP4SBU5FRTZ_X05QDY85NX
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,narrowband_interference,0.0,0,-8.0,8,256,64.0,320.0,7.0,0.2,0.00048828125,0.0009570312499999999,0.0014453125,0.99951171875,0.9985546875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,PBP_VE15DTVCV-8JI02OGLNRO797CT6W,PBP_VE15DTVCV-8JI02OGLNRO797CT6W
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,narrowband_interference,0.0,0,-4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3H1PR9XB8_UGLN3A7XFH-FQTXQX0_4JZ,3H1PR9XB8_UGLN3A7XFH-FQTXQX0_4JZ
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,narrowband_interference,0.0,0,0.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,KDHNA5E15WMKHYOM0HPE47VR-CCT_DP4,KDHNA5E15WMKHYOM0HPE47VR-CCT_DP4
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,narrowband_interference,0.0,0,4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,JSAY1L6MR0MMT78_OPQN4XG7Y1QC61XS,JSAY1L6MR0MMT78_OPQN4XG7Y1QC61XS
3,sine_psk_p8_pi8_c32,8,8,32,sine,psk,narrowband_interference,0.0,0,8.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,JMOX20F4D2OH2TRW331L0IYPZ28UC69_,JMOX20F4D2OH2TRW331L0IYPZ28UC69_
4,square_psk_p8_pi8_c32,8,8,32,square,psk,baseline_awgn,0.0,0,-8.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.001953125,0.002232142857142857,0.9821428571428572,0.0,0.0,0.0,MAJW6XMR0U8FWN78XKH59_UVD 7TEK9Y,MAJW6XMR0U8FWN78XKH59_UVD 7TEK9Y
4,square_psk_p8_pi8_c32,8,8,32,square,psk,baseline_awgn,0.0,0,-4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1IO6957662YW1PENYD0II-BFGM9YAR4-,1IO6957662YW1PENYD0II-BFGM9YAR4-
4,square_psk_p8_pi8_c32,8,8,32,square,psk,baseline_awgn,0.0,0,0.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5RZI5IDVNZT EG_J7W02J6XCKFWUN9PB,5RZI5IDVNZT EG_J7W02J6XCKFWUN9PB
4,square_psk_p8_pi8_c32,8,8,32,square,psk,baseline_awgn,0.0,0,4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,R C581_L7UUGZJHX-P9-12ZPWM15PXW7,R C581_L7UUGZJHX-P9-12ZPWM15PXW7
4,square_psk_p8_pi8_c32,8,8,32,square,psk,baseline_awgn,0.0,0,8.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,YQ C 5AOTIVH_2DH9EX9 GMZ8J-Z3A3R,YQ C 5AOTIVH_2DH9EX9 GMZ8J-Z3A3R
4,square_psk_p8_pi8_c32,8,8,32,square,psk,attenuation,0.0,0,-8.0,8,256,64.0,320.0,7.0,0.2,0.00048828125,0.0009570312499999999,0.0014453125,0.99951171875,0.9985546875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,I094C2232_X3CN  0JYO53-L2EFD2PWH,I094C2232[X3CN  0JYO53-L2EFD2PWH
4,square_psk_p8_pi8_c32,8,8,32,square,psk,attenuation,0.0,0,-4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,_JOIZ5ER8V6G3AGXCG 15_4IBIWE ICH,_JOIZ5ER8V6G3AGXCG 15_4IBIWE ICH
4,square_psk_p8_pi8_c32,8,8,32,square,psk,attenuation,0.0,0,0.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Z5_JD12XR OMTO Z-BRUN-LWL649OV3M,Z5_JD12XR OMTO Z-BRUN-LWL649OV3M
4,square_psk_p8_pi8_c32,8,8,32,square,psk,attenuation,0.0,0,4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,DZ_27_- XGQWS_9N03FQY4Q C1Y7602X,DZ_27_- XGQWS_9N03FQY4Q C1Y7602X
4,square_psk_p8_pi8_c32,8,8,32,square,psk,attenuation,0.0,0,8.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,CJYY-HQH_P 0AYFBQ3F6 HG-IUY_JT50,CJYY-HQH_P 0AYFBQ3F6 HG-IUY_JT50
4,square_psk_p8_pi8_c32,8,8,32,square,psk,moderate_positive_drift,450.0,0,-8.0,8,256,64.0,320.0,7.0,0.2,0.005859375,0.0025060960831789748,0.008365471083178975,0.994140625,0.991634528916821,0.875,0.0,0.0,1.0,50.0,400.0,0.0,3PG3N T1JR65JM9W7YVPJ4Y93FQFPR M,3PG3N T1JR65ZM9W7YVTJ4Y93FQFPR M
4,square_psk_p8_pi8_c32,8,8,32,square,psk,moderate_positive_drift,450.0,0,-4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,400.0,0.0,K474DKW GJBRYP3KH0LZZBNJMU6TE8AL,K474DKW GJBRYP3KH0LZZBNJMU6TE8AL
4,square_psk_p8_pi8_c32,8,8,32,square,psk,moderate_positive_drift,450.0,0,0.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,400.0,0.0,PKI9DU69M32TPWRDT5ZLVM_XCGFHVKUU,PKI9DU69M32TPWRDT5ZLVM_XCGFHVKUU
4,square_psk_p8_pi8_c32,8,8,32,square,psk,moderate_positive_drift,450.0,0,4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,400.0,0.0,BA568NY-KJMM6USAPM0--_VI9VCLOFIZ,BA568NY-KJMM6USAPM0--_VI9VCLOFIZ
4,square_psk_p8_pi8_c32,8,8,32,square,psk,moderate_positive_drift,450.0,0,8.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,400.0,0.0,00X6-UIR50A 0B1Q2JQVLX3N293Q4598,00X6-UIR50A 0B1Q2JQVLX3N293Q4598
4,square_psk_p8_pi8_c32,8,8,32,square,psk,moderate_negative_drift,-450.0,0,-8.0,8,256,64.0,320.0,7.0,0.2,0.00341796875,0.003047939016938587,0.006465907766938587,0.99658203125,0.9935340922330614,0.875,0.0,0.0,1.0,50.0,-400.0,-0.375,6ZKSCW2QQVB  91NLQXPUJ2-GGHFD7XE,6ZKSCW2QQVB  91NLQXPUJ2-GGHFD7XE
4,square_psk_p8_pi8_c32,8,8,32,square,psk,moderate_negative_drift,-450.0,0,-4.0,8,256,64.0,320.0,7.0,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.0,-400.0,0.0,1-CURY-_7TL86K8S2CVJCPFOK893FKNK,1-CURY-_7TL86K8S2CVJCPFOK893FKNK
